Source.Name,Cost Center,Cost Center Name,Person Name,Target Type,Job Level,Util % YTD,Util %,Util % Target,Util % Variance,Billability % YTD,Billability %,Billability % Target,Billability % Variance,Total,Avail Total,Direct Total,Indirect Total,OT Hours,Admin,Bench,Bus Dev,Mngmt,Opportunity,Training,Other,Unpaid OT,Fringe Total,Stat & Disc,Vacation,Wellness,Unpaid Regular
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,75.86,88.23,85.00,3.23,68.57,82.22,78.00,4.22,176.0,164.0,144.7,19.3,0.0,6.2,0.0,1.2,1.5,5.6,4.2,0.6,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.98,87.93,85.00,2.93,75.43,81.93,78.00,3.93,176.0,164.0,144.2,19.8,0.0,4.3,0.0,2.2,1.9,6.4,2.7,2.3,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,64.66,55.14,85.00,-29.86,54.90,45.11,78.00,-32.89,176.0,144.0,79.4,64.6,0.0,6.0,50.9,0.6,1.3,2.8,1.8,1.2,2.0,32.0,8.0,16.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,63.68,76.06,80.00,-3.94,58.05,69.15,73.50,-4.35,176.0,160.0,121.7,38.3,0.0,6.9,14.1,0.9,1.1,7.9,5.3,2.1,2.0,16.0,0.0,16.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,58.51,60.57,60.00,0.57,52.68,60.57,55.00,5.57,176.0,176.0,106.6,69.4,0.0,8.3,2.8,4.6,44.4,2.9,4.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,75.24,71.28,85.00,-13.72,66.69,69.73,78.00,-8.27,184.0,180.0,128.3,51.7,8.0,5.2,35.0,2.5,2.1,0.0,6.7,0.2,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,77.31,92.74,85.00,7.74,68.72,86.42,78.00,8.42,176.0,164.0,152.1,11.9,0.0,2.5,0.0,1.6,2.7,0.0,4.8,0.3,0.0,12.0,0.0,8.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,88.98,86.25,85.00,1.25,77.09,82.33,78.00,4.33,176.0,168.0,144.9,23.1,0.0,6.4,0.0,1.2,4.4,3.4,5.6,2.1,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,73.63,68.71,85.00,-16.29,62.90,65.75,78.00,-12.25,186.0,178.0,122.3,55.7,10.0,5.1,38.6,4.3,5.7,0.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,68.45,63.86,60.00,3.86,59.27,58.75,55.00,3.75,200.0,184.0,117.5,66.5,24.0,4.9,13.9,10.1,26.1,0.0,9.7,1.8,0.0,16.0,0.0,12.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,89.92,81.04,85.00,-3.96,80.99,77.63,78.00,-0.37,190.0,182.0,147.5,34.5,14.0,8.3,18.9,2.0,1.9,0.0,2.6,0.8,0.0,8.0,0.0,4.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,77.07,85.55,85.00,0.55,69.22,79.72,78.00,1.72,176.0,164.0,140.3,23.7,0.0,7.0,0.0,3.9,5.6,0.0,6.0,1.2,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,62.86,60.91,60.00,0.91,57.11,58.40,55.00,3.40,194.0,186.0,113.3,72.7,18.0,6.4,6.9,13.5,31.0,6.4,8.3,0.2,20.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,62.23,65.00,60.00,5.00,53.94,59.09,55.00,4.09,176.0,160.0,104.0,56.0,0.0,7.7,3.1,9.0,29.3,1.3,3.7,1.9,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,51.46,57.50,60.00,-2.50,43.83,53.58,55.00,-1.42,176.0,164.0,94.3,69.7,0.0,7.8,15.5,8.8,34.0,0.0,3.4,0.2,2.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,73.58,88.96,85.00,3.96,65.65,82.90,78.00,4.90,176.0,164.0,145.9,18.1,0.0,4.7,1.0,1.9,5.1,0.0,4.8,0.6,12.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,61.96,64.87,60.00,4.87,53.53,56.02,55.00,1.02,176.0,152.0,98.6,53.4,0.0,6.2,1.3,14.1,28.6,0.4,2.3,0.5,0.0,24.0,0.0,16.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,46.99,46.59,60.00,-13.41,42.14,46.59,55.00,-8.41,176.0,176.0,82.0,94.0,0.0,6.2,56.4,9.1,21.2,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,83.47,84.93,85.00,-0.07,70.73,73.35,78.00,-4.65,176.0,152.0,129.1,22.9,0.0,3.9,2.3,4.7,6.5,3.9,0.0,1.6,8.0,24.0,0.0,20.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,46.21,56.55,60.00,-3.45,41.10,53.98,55.00,-1.02,176.0,168.0,95.0,73.0,0.0,4.6,0.0,7.0,41.2,7.4,11.1,1.7,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,79.94,73.92,85.00,-11.08,68.20,67.01,78.00,-10.99,214.0,194.0,143.4,50.6,38.0,6.8,31.2,2.1,2.1,0.0,6.1,2.3,0.0,20.0,0.0,16.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,66.87,50.67,85.00,-34.33,58.16,47.22,78.00,-30.78,176.0,164.0,83.1,80.9,0.0,4.2,64.5,2.7,5.0,0.0,3.7,0.8,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,55.50,62.31,60.00,2.31,46.78,56.65,55.00,1.65,176.0,160.0,99.7,60.3,0.0,4.0,11.9,6.7,33.3,3.0,0.3,1.1,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,81.67,78.85,85.00,-6.15,70.42,69.89,78.00,-8.11,176.0,156.0,123.0,33.0,0.0,7.4,15.0,1.0,1.5,5.5,2.3,0.3,0.0,20.0,0.0,20.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,32.51,38.72,60.00,-21.28,29.20,36.08,55.00,-18.92,176.0,164.0,63.5,100.5,0.0,5.4,48.4,11.2,35.1,0.0,0.3,0.1,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,86.65,98.45,85.00,13.45,75.10,82.78,78.00,4.78,176.0,148.0,145.7,2.3,0.0,0.5,0.0,0.2,0.7,0.0,0.8,0.1,0.0,28.0,8.0,12.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,93.14,92.83,85.00,7.83,81.86,80.17,78.00,2.17,176.0,152.0,141.1,10.9,0.0,2.9,0.0,0.3,3.0,0.7,3.3,0.7,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,89.55,98.54,85.00,13.54,78.47,91.82,78.00,13.82,176.0,164.0,161.6,2.4,0.0,0.5,0.0,0.4,0.5,0.4,0.5,0.1,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,77.98,81.94,80.00,1.94,69.18,74.49,73.50,0.99,176.0,160.0,131.1,28.9,0.0,6.5,11.5,0.9,0.6,0.0,9.1,0.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,66.04,50.07,80.00,-29.93,55.83,43.24,73.50,-30.26,176.0,152.0,76.1,75.9,0.0,5.6,56.0,0.6,0.7,0.0,12.5,0.5,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,94.51,90.07,85.00,5.07,81.19,73.69,78.00,-4.31,176.0,144.0,129.7,14.3,0.0,1.7,0.0,1.4,2.5,1.9,6.2,0.6,0.0,32.0,16.0,16.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,74.25,76.94,80.00,-3.06,62.71,69.94,73.50,-3.56,176.0,160.0,123.1,36.9,0.0,4.3,16.6,0.7,0.7,7.8,5.6,1.2,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,60.57,61.59,85.00,-23.41,53.64,57.39,78.00,-20.61,176.0,164.0,101.0,63.0,0.0,4.7,39.6,2.2,1.9,0.7,11.6,2.3,4.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,81.99,87.66,85.00,2.66,74.82,82.30,78.00,4.30,196.0,184.0,161.3,22.7,20.0,7.4,0.0,2.1,4.2,0.0,7.9,1.1,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,71.59,73.62,80.00,-6.38,62.46,63.58,73.50,-9.92,176.0,152.0,111.9,40.1,0.0,4.6,22.6,0.9,0.7,1.0,9.8,0.5,2.0,24.0,8.0,16.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,78.81,72.62,80.00,-7.38,70.05,69.32,73.50,-4.18,176.0,168.0,122.0,46.0,0.0,7.6,26.2,1.1,1.0,0.0,8.7,1.4,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,60.73,62.64,60.00,2.64,52.44,51.25,55.00,-3.75,176.0,144.0,90.2,53.8,0.0,3.7,18.8,7.7,16.9,0.0,6.5,0.2,6.0,32.0,16.0,8.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,88.62,93.33,85.00,8.33,78.82,82.73,78.00,4.73,176.0,156.0,145.6,10.4,0.0,2.1,0.0,0.9,2.8,0.0,4.4,0.2,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,58.47,61.86,85.00,-23.14,51.83,55.42,78.00,-22.58,192.0,172.0,106.4,65.6,16.0,8.6,36.7,1.7,1.9,0.0,14.4,2.3,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,88.32,78.13,85.00,-6.87,78.33,71.02,78.00,-6.98,176.0,160.0,125.0,35.0,0.0,6.1,11.4,2.3,0.7,0.0,13.8,0.7,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,82.19,87.00,85.00,2.00,70.83,69.20,78.00,-8.80,176.0,140.0,121.8,18.2,0.0,3.8,0.0,1.2,0.4,2.6,10.1,0.1,0.0,36.0,8.0,20.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,61.07,66.25,55.00,11.25,53.63,57.22,50.50,6.72,176.0,152.0,100.7,51.3,0.0,7.4,9.1,7.8,12.6,0.0,12.3,2.1,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,78.57,79.94,80.00,-0.06,69.38,74.49,73.50,0.99,176.0,164.0,131.1,32.9,0.0,7.7,8.9,1.2,0.9,0.0,14.1,0.1,10.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,81.56,76.37,85.00,-8.63,70.30,72.90,78.00,-5.10,176.0,168.0,128.3,39.7,0.0,4.6,11.2,4.3,4.4,4.9,10.2,0.1,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,67.44,64.25,80.00,-15.75,57.26,50.72,73.50,-22.78,152.0,120.0,77.1,42.9,0.0,5.2,29.1,0.1,0.5,0.0,7.5,0.5,2.0,32.0,16.0,8.0,8.0,24.0
FY26_P07_Utilization_2026-04.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,68.15,68.93,60.00,8.93,60.58,62.93,55.00,7.93,184.0,168.0,115.8,52.2,8.0,6.6,0.0,9.3,24.7,0.5,9.4,1.7,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,81.40,90.94,85.00,5.94,72.18,85.26,78.00,7.26,192.0,180.0,163.7,16.3,16.0,3.2,0.0,1.1,2.3,3.1,4.9,1.7,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,58.37,64.29,60.00,4.29,51.29,56.99,55.00,1.99,176.0,156.0,100.3,55.7,0.0,6.2,9.7,5.2,19.3,0.0,13.1,2.2,2.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,57.95,60.91,55.00,5.91,52.23,56.76,50.50,6.26,176.0,164.0,99.9,64.1,0.0,4.7,6.7,15.2,19.8,6.0,10.1,1.6,0.0,12.0,8.0,0.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,71.27,73.31,80.00,-6.69,63.13,70.16,73.50,-3.34,186.0,178.0,130.5,47.5,10.0,6.0,32.0,1.1,0.8,0.0,7.5,0.1,4.0,8.0,8.0,0.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,90.13,98.51,85.00,13.51,78.33,82.84,78.00,4.84,176.0,148.0,145.8,2.2,0.0,0.5,0.0,0.3,0.4,0.0,0.9,0.1,4.0,28.0,8.0,12.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,20.04,22.78,25.00,-2.22,18.05,19.78,23.00,-3.22,182.0,158.0,36.0,122.0,6.0,5.4,88.9,7.7,1.7,7.3,10.2,0.8,0.0,24.0,16.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,13.88,11.97,25.00,-13.03,11.78,10.34,23.00,-12.66,176.0,152.0,18.2,133.8,0.0,6.4,84.6,19.2,12.2,3.4,6.9,1.1,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,69.82,72.62,85.00,-12.38,61.62,67.67,78.00,-10.33,176.0,164.0,119.1,44.9,0.0,4.3,27.4,2.1,2.5,0.0,6.3,2.3,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,55.16,59.93,55.00,4.93,48.52,51.76,50.50,1.26,176.0,152.0,91.1,60.9,0.0,4.6,4.7,24.1,15.7,0.0,9.6,2.2,0.0,24.0,16.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,86.15,83.33,85.00,-1.67,72.77,68.18,78.00,-9.82,176.0,144.0,120.0,24.0,0.0,7.2,4.8,1.5,1.1,2.2,6.4,0.8,0.0,32.0,8.0,20.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,86.90,83.78,85.00,-1.22,77.90,78.07,78.00,0.07,176.0,164.0,137.4,26.6,0.0,4.7,3.1,3.4,5.3,0.0,9.2,0.9,0.0,12.0,8.0,0.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,28.27,24.81,55.00,-30.19,24.66,22.56,50.50,-27.94,176.0,160.0,39.7,120.3,0.0,6.7,70.2,9.6,21.1,0.0,11.3,1.4,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,78.23,64.44,85.00,-20.56,67.94,58.58,78.00,-19.42,176.0,160.0,103.1,56.9,0.0,8.0,31.0,2.4,7.2,0.0,6.1,2.2,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,57.43,58.43,60.00,-1.57,47.42,46.48,55.00,-8.52,176.0,140.0,81.8,58.2,0.0,5.9,7.2,7.1,30.9,0.6,5.9,0.6,0.0,36.0,8.0,20.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,77.97,90.71,85.00,5.71,70.28,80.40,78.00,2.40,176.0,156.0,141.5,14.5,0.0,3.2,0.0,1.7,0.8,0.4,7.8,0.6,0.0,20.0,16.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.17,82.56,85.00,-2.44,75.38,75.06,78.00,-2.94,176.0,160.0,132.1,27.9,0.0,7.4,5.9,1.9,1.8,2.9,7.7,0.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,63.35,55.83,85.00,-29.17,54.13,49.49,78.00,-28.51,176.0,156.0,87.1,68.9,0.0,4.7,47.3,0.9,1.7,1.7,12.1,0.5,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,66.83,87.03,80.00,7.03,60.24,73.18,73.50,-0.32,176.0,148.0,128.8,19.2,0.0,3.9,0.0,0.2,0.6,3.4,10.1,1.0,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,59.29,64.14,60.00,4.14,53.07,55.40,55.00,0.40,176.0,152.0,97.5,54.5,0.0,5.9,3.1,5.5,26.0,0.0,12.2,1.8,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,74.88,72.63,85.00,-12.37,66.37,64.38,78.00,-13.62,176.0,156.0,113.3,42.7,0.0,7.5,23.6,2.1,1.0,0.0,6.3,2.2,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,79.21,90.00,85.00,5.00,70.90,83.86,78.00,5.86,176.0,164.0,147.6,16.4,0.0,3.8,0.0,1.0,2.3,0.0,9.1,0.2,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,88.99,89.08,85.00,4.08,77.07,76.93,78.00,-1.07,176.0,152.0,135.4,16.6,0.0,3.9,0.0,2.8,3.9,0.2,5.0,0.8,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,73.57,73.23,85.00,-11.77,63.65,68.24,78.00,-9.76,176.0,164.0,120.1,43.9,0.0,6.9,19.5,4.1,4.7,0.0,7.3,1.4,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,68.24,67.07,60.00,7.07,59.73,62.50,55.00,7.50,176.0,164.0,110.0,54.0,0.0,6.2,0.0,9.4,25.5,0.0,10.9,2.0,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,88.62,80.45,85.00,-4.55,79.64,71.31,78.00,-6.69,176.0,156.0,125.5,30.5,0.0,5.8,8.2,1.3,1.9,0.0,12.3,1.0,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,78.31,85.90,85.00,0.90,70.20,76.14,78.00,-1.86,176.0,156.0,134.0,22.0,0.0,5.0,0.0,3.5,4.7,0.0,7.8,1.0,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,62.20,57.89,60.00,-2.11,56.13,50.00,55.00,-5.00,176.0,152.0,88.0,64.0,0.0,6.1,7.6,11.0,27.7,0.0,9.8,1.8,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,61.13,55.35,60.00,-4.65,53.62,51.74,55.00,-3.26,184.0,172.0,95.2,76.8,8.0,7.4,26.7,6.3,26.4,0.0,7.6,2.4,20.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,52.77,60.13,60.00,0.13,45.38,54.66,55.00,-0.34,176.0,160.0,96.2,63.8,0.0,5.3,4.6,8.3,34.6,0.0,9.9,1.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,75.02,83.38,85.00,-1.62,67.12,75.80,78.00,-2.20,176.0,160.0,133.4,26.6,0.0,3.7,0.0,2.9,5.5,3.6,10.7,0.2,0.0,16.0,8.0,0.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,62.24,63.84,60.00,3.84,54.38,59.49,55.00,4.49,176.0,164.0,104.7,59.3,0.0,6.2,0.0,9.0,29.8,0.0,13.8,0.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,47.43,50.00,60.00,-10.00,42.62,45.45,55.00,-9.55,176.0,160.0,80.0,80.0,0.0,7.6,27.6,8.0,24.0,4.3,7.8,0.7,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,84.50,90.06,85.00,5.06,72.62,83.92,78.00,5.92,176.0,164.0,147.7,16.3,0.0,5.4,0.0,1.4,3.0,0.0,5.8,0.7,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,48.19,60.33,60.00,0.33,42.68,52.10,55.00,-2.90,176.0,152.0,91.7,60.3,0.0,4.0,0.0,6.2,34.0,0.0,14.8,1.3,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,79.86,79.34,85.00,-5.66,68.25,68.52,78.00,-9.48,176.0,152.0,120.6,31.4,0.0,7.2,6.6,1.6,0.9,4.7,8.3,2.1,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,62.58,38.11,85.00,-46.89,54.97,35.51,78.00,-42.49,176.0,164.0,62.5,101.5,0.0,7.2,74.3,2.8,6.6,1.8,7.4,1.4,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,56.96,65.39,60.00,5.39,48.18,56.48,55.00,1.48,176.0,152.0,99.4,52.6,0.0,5.7,0.0,6.0,31.8,0.3,7.4,1.4,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,82.02,84.10,85.00,-0.90,71.00,74.55,78.00,-3.45,176.0,156.0,131.2,24.8,0.0,4.1,6.6,0.9,1.4,0.0,11.1,0.7,0.0,20.0,8.0,12.0,0.0,0.0
